stars,forks,watchers,open_issues,size
14788,1000,14788,21,402
14785,1471,14785,70,14106
14784,1014,14784,4,21395
14777,2695,14777,41,3763
14773,4082,14773,77,4047
14769,2499,14769,9,614
14767,3872,14767,183,3006529
14760,1776,14760,145,1961
14754,2447,14754,14,133
14735,5013,14735,1396,191172
14719,4168,14719,2384,484134
14717,1341,14717,460,23078
14715,753,14715,138,7021
14709,1858,14709,41,15396
14694,3610,14694,10,24593
14690,5320,14690,52,1666
14690,2283,14690,359,151918
14683,844,14683,107,2004
14679,1966,14679,210,22748
14657,760,14657,431,47678
14647,1080,14647,35,305
14642,3663,14642,4,230
14628,1030,14628,240,23624
14623,8560,14623,158,131587
14618,3956,14618,157,21872
14610,3456,14610,8,29960
14604,1174,14604,33,421
14602,786,14602,182,137967
14601,742,14601,99,34115
14600,1139,14600,1105,18735
14591,4204,14591,45,28779
14588,2935,14588,154,83278
14586,687,14586,207,20529
14576,1939,14576,153,18281
14568,1281,14568,96,20347
14547,1489,14547,219,16494
14539,4154,14539,617,376458
14538,2499,14538,37,4138
14518,3074,14518,809,68504
14515,2071,14515,112,1521
14513,2078,14513,55,382
14501,1204,14501,364,36716
14492,3905,14492,331,2074
14491,923,14491,183,8012
14460,3387,14460,1113,148018
14452,1881,14452,333,29810
14452,1497,14452,2491,516695
14443,6255,14443,7,20914
14442,862,14442,20,204
14436,2891,14436,10,308
14433,1042,14433,260,37176
14426,3137,14426,6,1003
14425,3519,14425,9,298
14421,3323,14421,376,106542
14417,4691,14417,493,6620
14406,2433,14406,127,49794
14401,1606,14401,641,223225
14392,1104,14392,142,1482
14389,445,14389,458,3329
14388,1250,14388,390,2486
14387,2053,14387,248,11135
14385,3702,14385,205,6942
14378,975,14378,388,288368
14374,6895,14374,337,9938
14364,4364,14364,398,106140
14353,2071,14353,519,6059
14347,2379,14347,16,11840
14324,1058,14324,3,831
14320,633,14320,6,4543
14319,2540,14319,177,34501
14316,2177,14316,0,181
14316,526,14316,93,3616
14312,1909,14312,180,54061
14310,4704,14310,0,2333
14309,484,14309,232,19054
14304,3334,14304,16,7172
14304,890,14304,52,3736
14302,2406,14302,34,9614
14290,2272,14290,334,2930
14281,2686,14281,211,167750
14281,1380,14281,46,17089
14254,953,14254,148,9849
14233,1483,14233,2238,2963
14231,2361,14231,106,9008
14218,1686,14218,7,1526
14215,1872,14215,4,256
14202,5020,14202,37,32794
14201,2563,14201,113,26589
14193,769,14193,85,6126
14187,2262,14187,7,87
14182,3834,14182,129,69709
14160,1051,14160,23,3510
14156,3245,14156,957,1837157
14144,883,14144,21,115035
14140,1841,14140,41,2841
14138,1325,14138,391,341053
14135,757,14135,223,1793
14135,2644,14135,500,89105
14135,3692,14135,41,79848
14134,2965,14134,91,522
14133,1137,14133,93,18727
14112,495,14112,107,3844
14111,2898,14111,12,1295578
14111,4099,14111,41,166377
14094,1315,14094,155,15835
14093,680,14093,160,6115
14092,1729,14092,155,38912
14090,3159,14090,48,151272
14089,7003,14089,552,80737
14080,1479,14080,25,9934
14079,2332,14079,259,11394
14078,1412,14078,76,115904
14077,4828,14077,32,6712
14077,2645,14077,419,21875
14076,2515,14076,27,4197
14071,2763,14071,3,888
14062,755,14062,12,6114
14060,1924,14060,459,19307
14060,2884,14060,612,97097
14058,2538,14058,192,142212
14050,1468,14050,38,35002
14049,745,14049,468,4765
14048,1668,14048,536,2826
14048,1181,14048,183,3807
14047,1985,14047,389,169251
14047,862,14047,19,8410
14046,1220,14046,0,959
14043,6705,14043,909,689192
14039,1832,14039,167,925
14038,1418,14038,20,51634
14035,934,14035,126,47867
14035,1753,14035,17,20329
14027,1553,14027,6,7695
14025,1494,14025,0,735
14023,1455,14023,175,3817
14022,2606,14022,42,14512
14019,778,14019,22,21019
14018,518,14018,34,443684
14017,2981,14017,24,262831
14008,923,14008,129,16189
13978,5886,13978,167,22175
13976,1756,13976,14,239
13973,2424,13973,334,48501
13973,1554,13973,687,128776
13969,2013,13969,992,143313
13965,607,13965,1,5571
13958,2459,13958,4,35955
13954,3956,13954,32,24052
13954,538,13954,7,538
13953,3685,13953,292,56960
13933,2744,13933,116,3752
13927,723,13927,126,95720
13926,721,13926,84,5060
13926,2199,13926,11,6967
13926,2348,13926,530,178344
13914,1345,13914,132,3654
13912,1392,13912,96,621
13902,2820,13902,208,1114
13893,428,13893,38,2028
13879,5530,13879,1307,1087133
13875,1254,13875,257,20810
13872,15299,13872,231,39547
13858,1587,13858,15,267
13858,970,13858,64,5461
13855,1480,13855,444,24465
13852,1849,13852,248,282740
13851,1179,13851,760,93911
13851,4398,13851,38,26971
13834,751,13834,108,1380
13820,310,13820,47,12918
13815,3712,13815,500,116468
13815,1597,13815,25,740
13814,836,13814,144,15450
13813,1004,13813,231,4250
13813,2340,13813,4,79202
13809,1383,13809,407,25859
13799,2721,13799,1211,1729601
13795,1951,13795,613,28995
13787,593,13787,75,59518
13780,2897,13780,48,679
13780,781,13780,89,4435
13777,987,13777,339,1305
13775,1619,13775,1011,10051
13773,4304,13773,33,11965
13773,3712,13773,97,601390
13770,848,13770,69,149928
13766,2789,13766,268,1604
13754,1103,13754,84,647876
13747,1095,13747,60,23161
13741,4357,13741,1533,170262
13738,1020,13738,325,878
13732,652,13732,55,5278
13727,1213,13727,393,91875
13727,60162,13727,144,1777763
13725,1895,13725,14,2192
13724,3125,13724,47,1537
13722,1376,13722,35,50347
13717,846,13717,530,236503
13712,1172,13712,268,3624
13709,2053,13709,19,13156
13703,3555,13703,33,15423
13688,2422,13688,22,36337
13680,3276,13680,589,17508
13680,1457,13680,2,105617
13671,2715,13671,27,10563
13669,1153,13669,17,461
13662,1076,13662,32,153
13645,1196,13645,154,6019
13644,2433,13644,0,8482
13641,959,13641,143,12380
13637,200,13637,1208,139
13631,3088,13631,23,13560
13627,1801,13627,1479,404900
13623,632,13623,428,2379
13622,3401,13622,33,158
13619,1323,13619,51,17089
13616,991,13616,30,23241
13597,1095,13597,1610,105549
13588,2141,13588,80,1873
13582,1905,13582,493,23177
13582,1462,13582,84,1326
13580,3468,13580,0,152552
13577,2782,13577,7,99293
13575,1375,13575,443,5643
13575,2003,13575,274,114010
13568,1149,13568,37,220161
13568,7084,13568,763,1387854
13568,1198,13568,18,26811
13565,2526,13565,19,8692
13563,1363,13563,814,24858
13562,2376,13562,288,28618
13559,3248,13559,151,69083
13557,806,13557,308,30459
13555,2309,13555,74,41989
13555,497,13555,88,436
13552,1656,13552,41,31492
13547,8393,13547,825,1198931
13544,828,13544,148,12787
13543,2367,13543,1378,146058
13539,1122,13539,237,12127
13535,3633,13535,33,9024
13531,1142,13531,139,29534
13531,300,13531,265,146527
13524,807,13524,34,15391
13524,423,13524,27,1489
13507,4823,13507,1065,20585
13505,1027,13505,16,2003
13503,2367,13503,303,600
13499,2540,13499,154,20647
13496,425,13496,12,11748
13493,3731,13493,0,43493
13491,846,13491,822,10493
13481,3069,13481,296,73895
13478,1284,13478,36,379039
13472,1078,13472,261,11615
13471,3431,13471,2037,123583
13467,1049,13467,464,15573
13467,2007,13467,13,275
13462,3111,13462,12,1721
13457,1204,13457,356,296908
13456,892,13456,18,2607
13455,3256,13455,85,3428
13452,406,13452,318,6921
13451,969,13451,169,4519
13445,2275,13445,26,131026
13436,2172,13436,236,3154
13432,825,13432,55,17119
13425,712,13425,5,1678
13424,6682,13424,339,8091
13421,2421,13421,31,89264
13421,2477,13421,19,33930
13421,2546,13421,443,48965
13410,4485,13410,180,2273
13406,253,13406,68,463
13405,2698,13405,163,80830
13395,1674,13395,2,5826
13393,817,13393,104,6015
13387,1541,13387,69,3304
13366,2536,13366,112,8562
13365,2048,13365,42,132435
13363,2450,13363,140,25525
13359,1938,13359,579,1592
13333,3631,13333,2594,84528
13328,2247,13328,66,1431
13321,2917,13321,8,344
13320,1154,13320,7,159
13320,2437,13320,665,370099
13315,3501,13315,63,36
13306,2188,13306,343,6786
13305,11543,13305,2531,827353
13305,1588,13305,180,7964
13302,1028,13302,207,1526
13301,4312,13301,373,4346
13296,3431,13296,434,6389
13274,1246,13274,14,8722
13274,1485,13274,659,57192
13273,546,13273,76,33137
13271,2502,13271,33,2198
13265,2227,13265,152,5029
13254,1204,13254,191,82741
13253,3701,13253,9,62552
13250,900,13250,391,2533
13247,609,13247,198,1088
13244,5420,13244,3126,593375
13243,2947,13243,441,116102
13243,4202,13243,80,82628
13239,1458,13239,374,1581
13230,913,13230,352,2430
13227,1554,13227,363,3802
13220,1182,13220,218,2155
13217,762,13217,78,472775
13216,1704,13216,1357,6341
13212,1556,13212,156,64574
13200,2624,13200,234,14898
13190,2366,13190,163,562
13181,3246,13181,9,1416
13181,1966,13181,1408,92205
13167,950,13167,200,2981
13167,3885,13167,2647,81525
13165,1504,13165,31,1223
13160,1937,13160,805,452725
13159,959,13159,131,22194
13158,1125,13158,167,1328
13156,2495,13156,77,74063
13154,1208,13154,38,55354
13146,1737,13146,1,873781
13143,1612,13143,63,130468
13136,1451,13136,19,1943
13121,4980,13121,61,1777
13120,569,13120,16,11783
13115,1557,13115,552,1733725
13107,1564,13107,367,38801
13106,1554,13106,14,384076
13106,1425,13106,90,2597
13104,1825,13104,175,20615
13103,330,13103,37,873
13100,7042,13100,19,14494
13094,936,13094,81,3311
13094,1073,13094,33,2939
13087,864,13087,11,4987
13081,2157,13081,38,1031
13081,421,13081,154,55443
13067,1050,13067,2,82205
13065,3393,13065,657,30264
13063,4036,13063,194,200770
13062,4800,13062,542,2991
13058,1167,13058,352,6915
13056,1104,13056,13,713
13054,1718,13054,33,51085
13049,1802,13049,287,276500
13041,962,13041,81,102
13027,391,13027,41,19459
13022,3516,13022,12,91
13019,1787,13019,47,95042
13018,779,13018,172,827
13017,1058,13017,36,2029
13017,2205,13017,8,5638
13006,615,13006,5,1690
13006,813,13006,487,54645
13005,2075,13005,1148,85087
13004,1609,13004,361,104016
13002,1909,13002,104,3131
12999,2393,12999,555,16106
12986,751,12986,386,144595
12980,15636,12980,992,814765
12978,2660,12978,2294,214875
12975,4104,12975,80,128308
12973,1203,12973,124,5167
12972,1100,12972,0,12502
12967,742,12967,667,80070
12965,1383,12965,11,79733
12965,2511,12965,19,27240
12965,815,12965,787,2448394
12962,2260,12962,12,5930
12959,2811,12959,859,112448
12953,4948,12953,613,742609
12943,5333,12943,544,57881
12940,3688,12940,51,27908
12939,1793,12939,280,132863
12927,469,12927,46,1146
1000,50,1000,6,1389
1000,256,1000,51,12635
1000,184,1000,0,444
1000,273,1000,6,136
1000,56,1000,21,272
1000,427,1000,211,15996
1000,46,1000,76,3746
1000,40,1000,40,1175
1000,186,1000,60,93413
1000,91,1000,8,565
1000,286,1000,4,550846
1000,154,1000,54,12434
1000,242,1000,9,85402
1000,176,1000,29,212
1000,60,1000,19,64352
1000,556,1000,85,158
1000,514,1000,44,920
1000,134,1000,40,3309
1000,390,1000,7,208
1000,41,1000,13,304
1000,255,1000,52,716
1000,230,1000,0,588
1000,66,1000,9,163
1000,96,1000,10,5947
1000,144,1000,55,93460
1000,44,1000,112,43520
999,347,999,21,48
999,308,999,15,1753
999,295,999,1,13491
999,391,999,88,7102
999,67,999,16,42
999,392,999,68,1103
999,150,999,23,6436
999,80,999,30,22374
999,457,999,28,12824
999,31,999,8,13170
999,266,999,2,1992
999,168,999,31,1157
999,50,999,7,70
999,165,999,60,4166
999,392,999,36,2374
999,129,999,19,7161
999,212,999,50,5162
999,239,999,7,10121
999,106,999,37,184
999,325,999,24,2302
998,236,998,20,190
998,297,998,11,409453
998,44,998,0,86
998,109,998,37,353
998,257,998,10,1247
998,256,998,0,16047
998,58,998,7037,101
998,85,998,83,1685230
998,87,998,62,9458
998,156,998,6,285
998,530,998,7,39976
998,217,998,9,42107
998,107,998,59,16542
998,295,998,307,151262
998,98,998,8,118
998,78,998,28,267
998,50,998,15,2747
998,123,998,11,9334
998,166,998,23,71264
998,119,998,31,6672
998,289,998,14,109
998,84,998,6,18746
998,306,998,18,52807
998,95,998,22,316401
998,378,998,42,1212
998,276,998,5,610
998,273,998,12,1222
998,334,998,18,836
998,22,998,14,55
998,107,998,15,114
998,372,998,13,67489
998,205,998,3,1293
998,88,998,15,1033
998,210,998,44,4089
997,79,997,120,3656
997,102,997,55,4322
997,381,997,381,1073
997,72,997,56,6222
997,274,997,34,9022
997,300,997,23,2262
997,46,997,6,41
997,308,997,10,86340
997,194,997,2,495255
997,290,997,18,94326
997,71,997,22,104
997,658,997,2,1183142
997,181,997,18,128
997,103,997,5,2697
997,170,997,3,8694
997,69,997,5,1249
997,118,997,35,583
997,236,997,0,86
997,108,997,176,3546
997,68,997,10,138861
997,844,997,2,58987
997,111,997,8,43
997,24,997,9,318
997,115,997,8,1157
997,224,997,0,1219
997,272,997,33,8592
997,120,997,15,59713
997,300,997,16,683
997,22,997,10,70554
996,240,996,41,120032
996,130,996,15,151
996,52,996,1,4785
996,96,996,32,2474
996,755,996,42,12239
996,537,996,16,317437
996,484,996,78,2518
996,183,996,127,332
996,49,996,18,9293
996,366,996,2,6179
996,306,996,306,6692
996,91,996,33,11632
996,190,996,19,396
996,739,996,2,20512
996,195,996,1,272889
996,73,996,46,234
996,107,996,0,95
996,367,996,216,1176
996,160,996,1,127
996,50,996,26,3856
996,50,996,12,14213
996,388,996,75,2135
996,214,996,51,2748
996,144,996,26,490
996,236,996,10,2278
996,256,996,21,1022
996,235,996,4,363
996,63,996,1,2544
996,940,996,3,419
996,1455,996,18,588
996,149,996,23,45354
996,151,996,2,36478
996,440,996,505,108535
996,154,996,20,1913
996,229,996,23,187
996,45,996,26,2145
996,235,996,48,131654
995,401,995,69,5392
995,378,995,150,920
995,434,995,21,383452
995,1525,995,44,15091
995,213,995,3,12522
995,128,995,13,2092
995,166,995,19,1112
995,50,995,5,89
995,166,995,8,16216
995,204,995,39,1373
995,180,995,372,55474
995,127,995,3,1167
995,435,995,30,496624
995,140,995,25,15222
995,664,995,104,1572
995,104,995,5,52
995,222,995,12,14838
995,160,995,95,3160
995,91,995,2,8657
995,77,995,79,4111
995,88,995,0,106
995,870,995,134,10751
995,73,995,97,36332
995,520,995,157,5252
995,151,995,0,28799
995,362,995,1,18850
995,173,995,2,14865
995,408,995,32,801
995,51,995,1,2550
995,223,995,23,277
995,156,995,3,212
995,370,995,56,80915
995,80,995,14,444
995,113,995,4,61846
995,71,995,147,2084
995,200,995,34,28726
995,86,995,4,54
995,150,995,2,78
995,120,995,21,1458
995,134,995,51,562
995,38,995,26,15857
995,106,995,4,750
994,106,994,12,233
994,355,994,9,50484
994,155,994,2,94
994,211,994,2,28007
994,204,994,35,15039
994,66,994,43,1330
994,97,994,23,3492
994,246,994,31,16104
994,124,994,22,583
994,130,994,2,163
994,137,994,5,260
994,132,994,2,40439
994,132,994,2,40439
994,117,994,56,21455
994,65,994,92,178
994,217,994,1,1651670
994,62,994,4,289
994,68,994,102,5344
994,1653,994,52,1111172
994,83,994,16,38769
994,157,994,5,1502
994,302,994,52,15144
994,142,994,9,425
994,67,994,97,10199
994,63,994,2,6688
994,158,994,30,1034
994,99,994,19,29244
994,275,994,50,890
994,171,994,2,901
994,77,994,3,41
994,115,994,22,510
994,191,994,13,17607
994,160,994,3,3324
994,65,994,14,256219
994,414,994,25,301
994,288,994,8,6400
994,193,994,8,17478
994,106,994,466,487906
994,277,994,23,17530
993,145,993,11,58
993,476,993,26,134305
993,99,993,38,10135
993,120,993,95,6417
993,79,993,12,2644
993,171,993,10,113
993,340,993,225,1815749
993,569,993,355,14494
993,172,993,3,14440
993,198,993,0,90614
993,34,993,25,2327
993,139,993,6,1404
993,1990,993,144,269
993,436,993,72,1523
993,177,993,18,4466
993,77,993,0,50
993,477,993,39,51645
993,376,993,19,58
993,47,993,9,20381
993,186,993,22,1093
993,140,993,218,12285
993,208,993,34,45
993,128,993,14,83
993,57,993,25,219
993,144,993,2,19
993,86,993,9,157
993,35,993,3,121
993,24,993,21,15034
993,146,993,27,3233
993,194,993,3,167
993,170,993,165,60050
993,71,993,22,5122
993,193,993,15,10606
993,119,993,10,298
993,198,993,25,1111
993,83,993,4,1362
993,694,993,129,13986
993,96,993,282,15005
993,359,993,8,11873
993,261,993,15,32819
993,280,993,0,5404
993,109,993,1,46473
993,114,993,2,7695
993,67,993,2,2659
993,114,993,37,74
993,85,993,8,187
993,91,993,59,468
993,205,993,43,26616
993,160,993,1,1006
993,75,993,91,7164
993,137,993,6,1615
993,241,993,23,206
993,173,993,34,26288
992,245,992,22,534
992,331,992,5,11025
992,179,992,88,26968
992,465,992,336,15695
992,2666,992,159,1087247
992,31,992,11,94
992,330,992,20,12610
992,33,992,29,22867
992,183,992,1,457
992,57,992,0,3477
992,275,992,2,15
992,95,992,144,2675
992,200,992,40,1244
992,131,992,9,531
992,330,992,32,149952
992,417,992,2,46846
992,98,992,10,59274
992,181,992,1,2677
992,237,992,15,292
992,64,992,20,181708
992,23,992,1,745
992,125,992,10,242
992,60,992,6,1416
992,234,992,176,4869
992,144,992,42,425
992,143,992,1,3014
992,291,992,3,147421
992,107,992,0,2044
992,208,992,439,77650
992,85,992,0,2645
992,188,992,2,41
992,27,992,30,33794
992,392,992,362,10044
992,170,992,1,8944
992,935,992,50,21898
992,275,992,10,29
992,156,992,3,5239
992,175,992,4,1108
992,140,992,30,2552
992,390,992,14,56754
992,59,992,10,76
992,120,992,28,12261
992,166,992,244,38308
992,178,992,13,352
992,248,992,25,871545
991,266,991,43,66
991,75,991,33,10957
991,525,991,299,41201
991,217,991,6,20478
991,218,991,9,5183
991,85,991,100,8108
991,222,991,0,79
991,254,991,122,32411
991,117,991,141,154789
991,238,991,0,2397961
991,124,991,34,566
991,217,991,20,438
991,143,991,15,12798
991,106,991,2,85
991,454,991,0,517703
991,137,991,154,3133
991,231,991,6,520
991,389,991,92,15003
991,316,991,20,1032
991,57,991,26,120571
991,146,991,0,59
991,213,991,19,29215
991,108,991,1,25468
991,275,991,32,94328
991,361,991,8,346
991,260,991,38,363
991,386,991,15,2395
991,70,991,15,2994
991,155,991,217,19960
991,303,991,14,976
990,157,990,72,7358
990,122,990,16,12976
990,132,990,8,192
990,88,990,18,9919
990,120,990,13,322
990,564,990,78,267403
990,147,990,15,1562
990,393,990,59,1417
990,149,990,32,3587
990,127,990,114,25455
990,90,990,3,1497
990,106,990,1,462
990,431,990,12,16380
990,238,990,7,327
990,232,990,6,103
990,131,990,23,33942
990,118,990,37,29319
990,102,990,2,19992
990,380,990,22,1724
990,85,990,4,205
990,264,990,12,70915
990,123,990,33,3695
990,20,990,7,2792
990,118,990,8,23045
990,202,990,20,10142
990,38,990,1,7131
990,180,990,28,269
990,33,990,20,227
990,135,990,57,85207
990,144,990,18,248
990,41,990,43,1345
990,63,990,3,130
990,295,990,17,264849
990,643,990,43,378
990,226,990,240,24063
990,403,990,5,106070
990,834,990,296,39505
990,98,990,62,34779
989,109,989,6,30064
989,47,989,1,7887
989,78,989,36,6958
989,170,989,0,540
989,267,989,12,962
989,158,989,30,743
989,220,989,180,81395
989,55,989,46,1442
989,721,989,34,5284
989,232,989,211,278926
989,104,989,17,2255
989,44,989,0,207
989,96,989,12,55
989,55,989,11,79163
989,223,989,2,14
989,449,989,2,105273
989,172,989,4,19
989,302,989,21,42395
989,40,989,7,13627
989,89,989,22,987
989,198,989,261,11230
989,310,989,21,362
989,85,989,3,21082
989,149,989,16,1974
989,71,989,1,1005
989,1090,989,15,7286
989,185,989,4,11
989,518,989,13,59318
989,425,989,255,114543
989,2983,989,162,1783
989,194,989,23,3093
989,94,989,1,1884
989,169,989,70,675
989,299,989,0,110983
989,189,989,3,275
989,120,989,6,874
989,119,989,7,371
989,87,989,12,3238
989,104,989,5,5063
989,175,989,5,1899
989,279,989,12,174
989,85,989,28,2742
989,554,989,205,66083
989,433,989,104,121156
989,105,989,19,3505
989,119,989,12,5522
989,241,989,11,676
988,318,988,8,16369
988,302,988,7,2576
988,141,988,33,3958
988,214,988,61,1324
988,192,988,7,400
988,167,988,58,20460
988,469,988,245,197097
988,129,988,33,1981
988,639,988,0,9688
988,50,988,1,5872
988,160,988,8,1191
988,17,988,9,24
988,92,988,12,801834
988,45,988,0,2580
988,121,988,14,82552
988,113,988,64,6950
988,129,988,67,10371
988,294,988,154,2888
988,150,988,31,13386
988,205,988,49,23303
988,193,988,51,646
988,21,988,7,911
988,133,988,10,2069
988,492,988,4,15139
988,316,988,9,1
988,224,988,217,85
988,164,988,10,867
988,37,988,8,2317
988,249,988,51,12185
988,477,988,72,3860
988,275,988,86,2201
988,689,988,55,322
988,66,988,4,47833
988,111,988,8,50
988,147,988,53,361
988,79,988,17,119
987,56,987,5,1928
987,226,987,69,57106
987,109,987,12,88
987,128,987,190,19677
987,181,987,20,13007
987,333,987,0,90
