name,full_name,stars,forks,watchers,commits,forks_url,watchers_url,created_at,open_issues,size,age,language_ActionScript,language_Assembly,language_Awk,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_CodeQL,language_CoffeeScript,language_Common Lisp,language_Cuda,language_Dart,language_Dockerfile,language_Emacs Lisp,language_Erlang,language_Go,language_Groovy,language_HTML,language_Hack,language_Handlebars,language_Java,language_JavaScript,language_Jsonnet,language_Jupyter Notebook,language_Kotlin,language_Less,language_Lua,language_MATLAB,language_Makefile,language_NSIS,language_Nunjucks,language_OCaml,language_Objective-C,language_PHP,language_PLpgSQL,language_Perl,language_PowerShell,language_Python,language_Ruby,language_Rust,language_SCSS,language_Scala,language_Scheme,language_Shell,language_Swift,language_TypeScript,language_Vim Script,language_Vim script,language_VimL,language_Vue,language_WebAssembly,language_Wren
fkill-cli,sindresorhus/fkill-cli,6734,208,6734,https://api.github.com/repos/sindresorhus/fkill-cli/commits{/sha},https://api.github.com/repos/sindresorhus/fkill-cli/forks,https://api.github.com/repos/sindresorhus/fkill-cli/subscribers,2015-06-20 21:57:57+00:00,14,1264,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cookiecutter-data-science,drivendata/cookiecutter-data-science,6732,2156,6732,https://api.github.com/repos/drivendata/cookiecutter-data-science/commits{/sha},https://api.github.com/repos/drivendata/cookiecutter-data-science/forks,https://api.github.com/repos/drivendata/cookiecutter-data-science/subscribers,2015-10-30 19:19:57+00:00,52,758,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yara,VirusTotal/yara,6732,1332,6732,https://api.github.com/repos/VirusTotal/yara/commits{/sha},https://api.github.com/repos/VirusTotal/yara/forks,https://api.github.com/repos/VirusTotal/yara/subscribers,2012-12-06 15:33:08+00:00,170,23166,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lmms,LMMS/lmms,6730,927,6730,https://api.github.com/repos/LMMS/lmms/commits{/sha},https://api.github.com/repos/LMMS/lmms/forks,https://api.github.com/repos/LMMS/lmms/subscribers,2014-01-09 20:43:43+00:00,1086,92901,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hospitalrun-frontend,HospitalRun/hospitalrun-frontend,6730,2178,6730,https://api.github.com/repos/HospitalRun/hospitalrun-frontend/commits{/sha},https://api.github.com/repos/HospitalRun/hospitalrun-frontend/forks,https://api.github.com/repos/HospitalRun/hospitalrun-frontend/subscribers,2014-03-28 20:04:58+00:00,72,112849,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pokedex,skydoves/Pokedex,6728,875,6728,https://api.github.com/repos/skydoves/Pokedex/commits{/sha},https://api.github.com/repos/skydoves/Pokedex/forks,https://api.github.com/repos/skydoves/Pokedex/subscribers,2020-06-01 11:19:43+00:00,9,15278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gcn,tkipf/gcn,6727,1964,6727,https://api.github.com/repos/tkipf/gcn/commits{/sha},https://api.github.com/repos/tkipf/gcn/forks,https://api.github.com/repos/tkipf/gcn/subscribers,2016-11-11 10:59:21+00:00,122,5210,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mame,mamedev/mame,6721,1754,6721,https://api.github.com/repos/mamedev/mame/commits{/sha},https://api.github.com/repos/mamedev/mame/forks,https://api.github.com/repos/mamedev/mame/subscribers,2013-11-11 14:32:13+00:00,559,1569585,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethers.js,ethers-io/ethers.js,6720,1538,6720,https://api.github.com/repos/ethers-io/ethers.js/commits{/sha},https://api.github.com/repos/ethers-io/ethers.js/forks,https://api.github.com/repos/ethers-io/ethers.js/subscribers,2016-07-16 04:35:37+00:00,378,120604,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hypothesis,HypothesisWorks/hypothesis,6720,565,6720,https://api.github.com/repos/HypothesisWorks/hypothesis/commits{/sha},https://api.github.com/repos/HypothesisWorks/hypothesis/forks,https://api.github.com/repos/HypothesisWorks/hypothesis/subscribers,2013-03-10 13:51:19+00:00,56,35195,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hug,hugapi/hug,6720,386,6720,https://api.github.com/repos/hugapi/hug/commits{/sha},https://api.github.com/repos/hugapi/hug/forks,https://api.github.com/repos/hugapi/hug/subscribers,2015-07-17 03:33:50+00:00,181,94333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noty,needim/noty,6719,1069,6719,https://api.github.com/repos/needim/noty/commits{/sha},https://api.github.com/repos/needim/noty/forks,https://api.github.com/repos/needim/noty/subscribers,2012-01-28 09:15:14+00:00,51,6828,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultra-Light-Fast-Generic-Face-Detector-1MB,Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB,6719,1507,6719,https://api.github.com/repos/Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB/commits{/sha},https://api.github.com/repos/Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB/forks,https://api.github.com/repos/Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB/subscribers,2019-10-10 07:40:48+00:00,124,38214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaker,beakerbrowser/beaker,6717,594,6717,https://api.github.com/repos/beakerbrowser/beaker/commits{/sha},https://api.github.com/repos/beakerbrowser/beaker/forks,https://api.github.com/repos/beakerbrowser/beaker/subscribers,2016-05-25 21:51:48+00:00,218,42466,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon,carbon-design-system/carbon,6712,1581,6712,https://api.github.com/repos/carbon-design-system/carbon/commits{/sha},https://api.github.com/repos/carbon-design-system/carbon/forks,https://api.github.com/repos/carbon-design-system/carbon/subscribers,2017-03-13 14:23:59+00:00,506,1810546,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
githug,Gazler/githug,6712,1030,6712,https://api.github.com/repos/Gazler/githug/commits{/sha},https://api.github.com/repos/Gazler/githug/forks,https://api.github.com/repos/Gazler/githug/subscribers,2012-03-14 19:11:05+00:00,38,425,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
introduction_to_ml_with_python,amueller/introduction_to_ml_with_python,6711,4295,6711,https://api.github.com/repos/amueller/introduction_to_ml_with_python/commits{/sha},https://api.github.com/repos/amueller/introduction_to_ml_with_python/forks,https://api.github.com/repos/amueller/introduction_to_ml_with_python/subscribers,2016-05-29 18:29:47+00:00,30,186384,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neutralinojs,neutralinojs/neutralinojs,6711,311,6711,https://api.github.com/repos/neutralinojs/neutralinojs/commits{/sha},https://api.github.com/repos/neutralinojs/neutralinojs/forks,https://api.github.com/repos/neutralinojs/neutralinojs/subscribers,2018-06-23 03:30:41+00:00,198,108435,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomcat,apache/tomcat,6707,4562,6707,https://api.github.com/repos/apache/tomcat/commits{/sha},https://api.github.com/repos/apache/tomcat/forks,https://api.github.com/repos/apache/tomcat/subscribers,2011-10-01 07:00:19+00:00,16,158757,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dream-textures,carson-katri/dream-textures,6705,357,6705,https://api.github.com/repos/carson-katri/dream-textures/commits{/sha},https://api.github.com/repos/carson-katri/dream-textures/forks,https://api.github.com/repos/carson-katri/dream-textures/subscribers,2022-09-08 17:53:16+00:00,44,41088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asuswrt-merlin,RMerl/asuswrt-merlin,6705,1092,6705,https://api.github.com/repos/RMerl/asuswrt-merlin/commits{/sha},https://api.github.com/repos/RMerl/asuswrt-merlin/forks,https://api.github.com/repos/RMerl/asuswrt-merlin/subscribers,2012-06-16 06:10:05+00:00,82,1942476,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-email,resendlabs/react-email,6703,273,6703,https://api.github.com/repos/resendlabs/react-email/commits{/sha},https://api.github.com/repos/resendlabs/react-email/forks,https://api.github.com/repos/resendlabs/react-email/subscribers,2022-09-19 19:24:54+00:00,43,52961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
librdkafka,confluentinc/librdkafka,6702,3011,6702,https://api.github.com/repos/confluentinc/librdkafka/commits{/sha},https://api.github.com/repos/confluentinc/librdkafka/forks,https://api.github.com/repos/confluentinc/librdkafka/subscribers,2012-09-19 10:14:00+00:00,268,95673,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPWord,PHPOffice/PHPWord,6702,2590,6702,https://api.github.com/repos/PHPOffice/PHPWord/commits{/sha},https://api.github.com/repos/PHPOffice/PHPWord/forks,https://api.github.com/repos/PHPOffice/PHPWord/subscribers,2012-05-06 16:04:30+00:00,1099,13335,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mobx-state-tree,mobxjs/mobx-state-tree,6700,627,6700,https://api.github.com/repos/mobxjs/mobx-state-tree/commits{/sha},https://api.github.com/repos/mobxjs/mobx-state-tree/forks,https://api.github.com/repos/mobxjs/mobx-state-tree/subscribers,2016-09-04 18:28:25+00:00,204,11503,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sourcerer-app,sourcerer-io/sourcerer-app,6700,287,6700,https://api.github.com/repos/sourcerer-io/sourcerer-app/commits{/sha},https://api.github.com/repos/sourcerer-io/sourcerer-app/forks,https://api.github.com/repos/sourcerer-io/sourcerer-app/subscribers,2017-07-07 09:53:22+00:00,205,6905,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas-ai,gventuri/pandas-ai,6699,432,6699,https://api.github.com/repos/gventuri/pandas-ai/commits{/sha},https://api.github.com/repos/gventuri/pandas-ai/forks,https://api.github.com/repos/gventuri/pandas-ai/subscribers,2023-04-22 12:58:01+00:00,21,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SwiftFormat,nicklockwood/SwiftFormat,6697,560,6697,https://api.github.com/repos/nicklockwood/SwiftFormat/commits{/sha},https://api.github.com/repos/nicklockwood/SwiftFormat/forks,https://api.github.com/repos/nicklockwood/SwiftFormat/subscribers,2016-08-22 19:39:05+00:00,218,411879,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
structured-text-tools,dbohdan/structured-text-tools,6697,245,6697,https://api.github.com/repos/dbohdan/structured-text-tools/commits{/sha},https://api.github.com/repos/dbohdan/structured-text-tools/forks,https://api.github.com/repos/dbohdan/structured-text-tools/subscribers,2015-04-27 18:50:49+00:00,16,139,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PostgresApp,PostgresApp/PostgresApp,6696,378,6696,https://api.github.com/repos/PostgresApp/PostgresApp/commits{/sha},https://api.github.com/repos/PostgresApp/PostgresApp/forks,https://api.github.com/repos/PostgresApp/PostgresApp/subscribers,2012-04-06 03:38:37+00:00,132,31612,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BetterDiscord,BetterDiscord/BetterDiscord,6693,951,6693,https://api.github.com/repos/BetterDiscord/BetterDiscord/commits{/sha},https://api.github.com/repos/BetterDiscord/BetterDiscord/forks,https://api.github.com/repos/BetterDiscord/BetterDiscord/subscribers,2017-10-01 20:51:14+00:00,49,90045,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javascript-in-one-pic,coodict/javascript-in-one-pic,6692,776,6692,https://api.github.com/repos/coodict/javascript-in-one-pic/commits{/sha},https://api.github.com/repos/coodict/javascript-in-one-pic/forks,https://api.github.com/repos/coodict/javascript-in-one-pic/subscribers,2015-06-24 15:09:02+00:00,16,22609,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulk-Crap-Uninstaller,Klocman/Bulk-Crap-Uninstaller,6691,390,6691,https://api.github.com/repos/Klocman/Bulk-Crap-Uninstaller/commits{/sha},https://api.github.com/repos/Klocman/Bulk-Crap-Uninstaller/forks,https://api.github.com/repos/Klocman/Bulk-Crap-Uninstaller/subscribers,2016-08-01 15:17:05+00:00,47,11550,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nginx-book,taobao/nginx-book,6689,2030,6689,https://api.github.com/repos/taobao/nginx-book/commits{/sha},https://api.github.com/repos/taobao/nginx-book/forks,https://api.github.com/repos/taobao/nginx-book/subscribers,2013-01-18 03:40:20+00:00,541,2514,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overreacted.io,gaearon/overreacted.io,6684,1666,6684,https://api.github.com/repos/gaearon/overreacted.io/commits{/sha},https://api.github.com/repos/gaearon/overreacted.io/forks,https://api.github.com/repos/gaearon/overreacted.io/subscribers,2018-11-30 20:44:08+00:00,216,17187,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blog,xufei/blog,6683,781,6683,https://api.github.com/repos/xufei/blog/commits{/sha},https://api.github.com/repos/xufei/blog/forks,https://api.github.com/repos/xufei/blog/subscribers,2013-11-17 02:18:26+00:00,30,1102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidAutoLayout,hongyangAndroid/AndroidAutoLayout,6681,1924,6681,https://api.github.com/repos/hongyangAndroid/AndroidAutoLayout/commits{/sha},https://api.github.com/repos/hongyangAndroid/AndroidAutoLayout/forks,https://api.github.com/repos/hongyangAndroid/AndroidAutoLayout/subscribers,2015-11-19 02:09:11+00:00,132,7466,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super-productivity,johannesjo/super-productivity,6681,616,6681,https://api.github.com/repos/johannesjo/super-productivity/commits{/sha},https://api.github.com/repos/johannesjo/super-productivity/forks,https://api.github.com/repos/johannesjo/super-productivity/subscribers,2017-01-06 22:30:58+00:00,135,51793,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
metaflow,Netflix/metaflow,6678,640,6678,https://api.github.com/repos/Netflix/metaflow/commits{/sha},https://api.github.com/repos/Netflix/metaflow/forks,https://api.github.com/repos/Netflix/metaflow/subscribers,2019-09-17 17:48:25+00:00,273,7076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nsfwjs,infinitered/nsfwjs,6677,473,6677,https://api.github.com/repos/infinitered/nsfwjs/commits{/sha},https://api.github.com/repos/infinitered/nsfwjs/forks,https://api.github.com/repos/infinitered/nsfwjs/subscribers,2019-02-13 15:06:31+00:00,57,65109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-days-of-react-native,fangwei716/30-days-of-react-native,6676,1489,6676,https://api.github.com/repos/fangwei716/30-days-of-react-native/commits{/sha},https://api.github.com/repos/fangwei716/30-days-of-react-native/forks,https://api.github.com/repos/fangwei716/30-days-of-react-native/subscribers,2016-03-04 23:33:03+00:00,51,94030,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-frameworks,the-benchmarker/web-frameworks,6673,600,6673,https://api.github.com/repos/the-benchmarker/web-frameworks/commits{/sha},https://api.github.com/repos/the-benchmarker/web-frameworks/forks,https://api.github.com/repos/the-benchmarker/web-frameworks/subscribers,2017-03-27 15:17:33+00:00,189,128967,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhost,nhost/nhost,6672,383,6672,https://api.github.com/repos/nhost/nhost/commits{/sha},https://api.github.com/repos/nhost/nhost/forks,https://api.github.com/repos/nhost/nhost/subscribers,2021-02-09 13:33:34+00:00,133,160118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
APlayer,DIYgod/APlayer,6670,998,6670,https://api.github.com/repos/DIYgod/APlayer/commits{/sha},https://api.github.com/repos/DIYgod/APlayer/forks,https://api.github.com/repos/DIYgod/APlayer/subscribers,2015-11-14 13:13:46+00:00,189,22043,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awful-ai,daviddao/awful-ai,6669,230,6669,https://api.github.com/repos/daviddao/awful-ai/commits{/sha},https://api.github.com/repos/daviddao/awful-ai/forks,https://api.github.com/repos/daviddao/awful-ai/subscribers,2018-03-27 15:30:34+00:00,19,224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-responsive,yocontra/react-responsive,6668,313,6668,https://api.github.com/repos/yocontra/react-responsive/commits{/sha},https://api.github.com/repos/yocontra/react-responsive/forks,https://api.github.com/repos/yocontra/react-responsive/subscribers,2014-08-14 20:55:43+00:00,6,4315,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
About-SwiftUI,Juanpe/About-SwiftUI,6668,664,6668,https://api.github.com/repos/Juanpe/About-SwiftUI/commits{/sha},https://api.github.com/repos/Juanpe/About-SwiftUI/forks,https://api.github.com/repos/Juanpe/About-SwiftUI/subscribers,2019-06-07 07:54:38+00:00,7,767,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fisher,jorgebucaran/fisher,6668,263,6668,https://api.github.com/repos/jorgebucaran/fisher/commits{/sha},https://api.github.com/repos/jorgebucaran/fisher/forks,https://api.github.com/repos/jorgebucaran/fisher/subscribers,2015-09-24 23:38:39+00:00,9,1580,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
weather-icons,erikflowers/weather-icons,6663,853,6663,https://api.github.com/repos/erikflowers/weather-icons/commits{/sha},https://api.github.com/repos/erikflowers/weather-icons/forks,https://api.github.com/repos/erikflowers/weather-icons/subscribers,2013-06-29 17:45:23+00:00,101,74098,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSL2-Linux-Kernel,microsoft/WSL2-Linux-Kernel,6663,855,6663,https://api.github.com/repos/microsoft/WSL2-Linux-Kernel/commits{/sha},https://api.github.com/repos/microsoft/WSL2-Linux-Kernel/forks,https://api.github.com/repos/microsoft/WSL2-Linux-Kernel/subscribers,2019-05-21 22:25:19+00:00,132,2248152,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conference,gopherchina/conference,6661,1434,6661,https://api.github.com/repos/gopherchina/conference/commits{/sha},https://api.github.com/repos/gopherchina/conference/forks,https://api.github.com/repos/gopherchina/conference/subscribers,2016-04-18 03:36:05+00:00,3,543718,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angel,Angel-ML/angel,6660,1634,6660,https://api.github.com/repos/Angel-ML/angel/commits{/sha},https://api.github.com/repos/Angel-ML/angel/forks,https://api.github.com/repos/Angel-ML/angel/subscribers,2017-04-25 05:57:43+00:00,129,93424,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caprine,sindresorhus/caprine,6658,579,6658,https://api.github.com/repos/sindresorhus/caprine/commits{/sha},https://api.github.com/repos/sindresorhus/caprine/forks,https://api.github.com/repos/sindresorhus/caprine/subscribers,2015-09-16 08:20:12+00:00,160,19949,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
om,omcljs/om,6658,376,6658,https://api.github.com/repos/omcljs/om/commits{/sha},https://api.github.com/repos/omcljs/om/forks,https://api.github.com/repos/omcljs/om/subscribers,2013-12-11 18:18:11+00:00,80,2181,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formidable,node-formidable/formidable,6658,699,6658,https://api.github.com/repos/node-formidable/formidable/commits{/sha},https://api.github.com/repos/node-formidable/formidable/forks,https://api.github.com/repos/node-formidable/formidable/subscribers,2010-05-07 15:50:21+00:00,50,3763,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
