stars,forks,watchers,open_issues,size,created_at,updated_at,name,full_name,commits,forks_url,watchers_url,language_AsciiDoc,language_Assembly,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_Dart,language_Dockerfile,language_Elixir,language_Emacs Lisp,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jinja,language_Julia,language_Jupyter Notebook,language_Kotlin,language_Lua,language_Makefile,language_Markdown,language_Nunjucks,language_OCaml,language_Objective-C,language_PHP,language_Python,language_Roff,language_Ruby,language_Rust,language_SCSS,language_Scala,language_Shell,language_Svelte,language_Swift,language_TeX,language_TypeScript,language_V,language_Vim Script,language_Vim script,language_Vue,language_Zig
26522,9053,26522,566,3143,2014,2023,OpenAPI-Specification,OAI/OpenAPI-Specification,https://api.github.com/repos/OAI/OpenAPI-Specification/commits{/sha},https://api.github.com/repos/OAI/OpenAPI-Specification/forks,https://api.github.com/repos/OAI/OpenAPI-Specification/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26488,4594,26488,811,208605,2016,2023,minikube,kubernetes/minikube,https://api.github.com/repos/kubernetes/minikube/commits{/sha},https://api.github.com/repos/kubernetes/minikube/forks,https://api.github.com/repos/kubernetes/minikube/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26484,1755,26484,43,19247,2015,2023,mobx,mobxjs/mobx,https://api.github.com/repos/mobxjs/mobx/commits{/sha},https://api.github.com/repos/mobxjs/mobx/forks,https://api.github.com/repos/mobxjs/mobx/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26464,4311,26464,1255,429601,2013,2023,consul,hashicorp/consul,https://api.github.com/repos/hashicorp/consul/commits{/sha},https://api.github.com/repos/hashicorp/consul/forks,https://api.github.com/repos/hashicorp/consul/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26463,11783,26463,230,52265,2018,2023,nacos,alibaba/nacos,https://api.github.com/repos/alibaba/nacos/commits{/sha},https://api.github.com/repos/alibaba/nacos/forks,https://api.github.com/repos/alibaba/nacos/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26445,1319,26445,51,217913,2020,2023,fiber,gofiber/fiber,https://api.github.com/repos/gofiber/fiber/commits{/sha},https://api.github.com/repos/gofiber/fiber/forks,https://api.github.com/repos/gofiber/fiber/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26417,1594,26417,13,9225,2011,2023,cheerio,cheeriojs/cheerio,https://api.github.com/repos/cheeriojs/cheerio/commits{/sha},https://api.github.com/repos/cheeriojs/cheerio/forks,https://api.github.com/repos/cheeriojs/cheerio/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26356,7707,26356,20,1584,2015,2023,awesome-python-cn,jobbole/awesome-python-cn,https://api.github.com/repos/jobbole/awesome-python-cn/commits{/sha},https://api.github.com/repos/jobbole/awesome-python-cn/forks,https://api.github.com/repos/jobbole/awesome-python-cn/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26351,7123,26351,1,54099,2014,2023,hutool,dromara/hutool,https://api.github.com/repos/dromara/hutool/commits{/sha},https://api.github.com/repos/dromara/hutool/forks,https://api.github.com/repos/dromara/hutool/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26312,5862,26312,115,6902,2011,2023,python-guide,realpython/python-guide,https://api.github.com/repos/realpython/python-guide/commits{/sha},https://api.github.com/repos/realpython/python-guide/forks,https://api.github.com/repos/realpython/python-guide/subscribers,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26280,1734,26280,144,573,2013,2023,zsh-autosuggestions,zsh-users/zsh-autosuggestions,https://api.github.com/repos/zsh-users/zsh-autosuggestions/commits{/sha},https://api.github.com/repos/zsh-users/zsh-autosuggestions/forks,https://api.github.com/repos/zsh-users/zsh-autosuggestions/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26238,2708,26238,150,709513,2015,2023,waifu2x,nagadomi/waifu2x,https://api.github.com/repos/nagadomi/waifu2x/commits{/sha},https://api.github.com/repos/nagadomi/waifu2x/forks,https://api.github.com/repos/nagadomi/waifu2x/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26212,2688,26212,319,5251,2010,2023,gitflow,nvie/gitflow,https://api.github.com/repos/nvie/gitflow/commits{/sha},https://api.github.com/repos/nvie/gitflow/forks,https://api.github.com/repos/nvie/gitflow/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26212,4128,26212,107,201247,2014,2023,spaCy,explosion/spaCy,https://api.github.com/repos/explosion/spaCy/commits{/sha},https://api.github.com/repos/explosion/spaCy/forks,https://api.github.com/repos/explosion/spaCy/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26194,2153,26194,19,410304,2022,2023,run,The-Run-Philosophy-Organization/run,https://api.github.com/repos/The-Run-Philosophy-Organization/run/commits{/sha},https://api.github.com/repos/The-Run-Philosophy-Organization/run/forks,https://api.github.com/repos/The-Run-Philosophy-Organization/run/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26174,4047,26174,298,19110,2014,2023,react-select,JedWatson/react-select,https://api.github.com/repos/JedWatson/react-select/commits{/sha},https://api.github.com/repos/JedWatson/react-select/forks,https://api.github.com/repos/JedWatson/react-select/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26171,9094,26171,11,25,2014,2023,ResumeSample,geekcompany/ResumeSample,https://api.github.com/repos/geekcompany/ResumeSample/commits{/sha},https://api.github.com/repos/geekcompany/ResumeSample/forks,https://api.github.com/repos/geekcompany/ResumeSample/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26144,1485,26144,375,163339,2018,2023,photoprism,photoprism/photoprism,https://api.github.com/repos/photoprism/photoprism/commits{/sha},https://api.github.com/repos/photoprism/photoprism/forks,https://api.github.com/repos/photoprism/photoprism/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26129,3639,26129,113,2902,2020,2023,alist,alist-org/alist,https://api.github.com/repos/alist-org/alist/commits{/sha},https://api.github.com/repos/alist-org/alist/forks,https://api.github.com/repos/alist-org/alist/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26104,12115,26104,236,126939,2015,2023,angular-cli,angular/angular-cli,https://api.github.com/repos/angular/angular-cli/commits{/sha},https://api.github.com/repos/angular/angular-cli/forks,https://api.github.com/repos/angular/angular-cli/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26099,1885,26099,1344,282019,2012,2023,rethinkdb,rethinkdb/rethinkdb,https://api.github.com/repos/rethinkdb/rethinkdb/commits{/sha},https://api.github.com/repos/rethinkdb/rethinkdb/forks,https://api.github.com/repos/rethinkdb/rethinkdb/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26080,4616,26080,1552,232820,2016,2023,yapi,YMFE/yapi,https://api.github.com/repos/YMFE/yapi/commits{/sha},https://api.github.com/repos/YMFE/yapi/forks,https://api.github.com/repos/YMFE/yapi/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26072,19010,26072,547,295791,2017,2023,lede,coolsnowwolf/lede,https://api.github.com/repos/coolsnowwolf/lede/commits{/sha},https://api.github.com/repos/coolsnowwolf/lede/forks,https://api.github.com/repos/coolsnowwolf/lede/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26059,3254,26059,405,9161,2023,2023,ChatGLM-6B,THUDM/ChatGLM-6B,https://api.github.com/repos/THUDM/ChatGLM-6B/commits{/sha},https://api.github.com/repos/THUDM/ChatGLM-6B/forks,https://api.github.com/repos/THUDM/ChatGLM-6B/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25941,10253,25941,206,8495,2018,2023,vhr,lenve/vhr,https://api.github.com/repos/lenve/vhr/commits{/sha},https://api.github.com/repos/lenve/vhr/forks,https://api.github.com/repos/lenve/vhr/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25908,5003,25908,416,19138,2011,2023,codemirror5,codemirror/codemirror5,https://api.github.com/repos/codemirror/codemirror5/commits{/sha},https://api.github.com/repos/codemirror/codemirror5/forks,https://api.github.com/repos/codemirror/codemirror5/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25881,4751,25881,432,9168,2018,2023,nps,ehang-io/nps,https://api.github.com/repos/ehang-io/nps/commits{/sha},https://api.github.com/repos/ehang-io/nps/forks,https://api.github.com/repos/ehang-io/nps/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25865,892,25865,88,30838,2020,2023,trpc,trpc/trpc,https://api.github.com/repos/trpc/trpc/commits{/sha},https://api.github.com/repos/trpc/trpc/forks,https://api.github.com/repos/trpc/trpc/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25778,5355,25778,9,344,2015,2023,How-To-Ask-Questions-The-Smart-Way,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,https://api.github.com/repos/ryanhanwu/How-To-Ask-Questions-The-Smart-Way/commits{/sha},https://api.github.com/repos/ryanhanwu/How-To-Ask-Questions-The-Smart-Way/forks,https://api.github.com/repos/ryanhanwu/How-To-Ask-Questions-The-Smart-Way/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25767,5512,25767,328,4492,2017,2023,Detectron,facebookresearch/Detectron,https://api.github.com/repos/facebookresearch/Detectron/commits{/sha},https://api.github.com/repos/facebookresearch/Detectron/forks,https://api.github.com/repos/facebookresearch/Detectron/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25763,4474,25763,2837,312754,2016,2023,ray,ray-project/ray,https://api.github.com/repos/ray-project/ray/commits{/sha},https://api.github.com/repos/ray-project/ray/forks,https://api.github.com/repos/ray-project/ray/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25763,7238,25763,999,18998,2013,2023,canal,alibaba/canal,https://api.github.com/repos/alibaba/canal/commits{/sha},https://api.github.com/repos/alibaba/canal/forks,https://api.github.com/repos/alibaba/canal/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25753,4218,25753,3,1696,2022,2023,ChatGPT,acheong08/ChatGPT,https://api.github.com/repos/acheong08/ChatGPT/commits{/sha},https://api.github.com/repos/acheong08/ChatGPT/forks,https://api.github.com/repos/acheong08/ChatGPT/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25737,3203,25737,17,534,2014,2023,fetch,github/fetch,https://api.github.com/repos/github/fetch/commits{/sha},https://api.github.com/repos/github/fetch/forks,https://api.github.com/repos/github/fetch/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25728,2150,25728,68,6120,2015,2023,echo,labstack/echo,https://api.github.com/repos/labstack/echo/commits{/sha},https://api.github.com/repos/labstack/echo/forks,https://api.github.com/repos/labstack/echo/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25723,1137,25723,83,672724,2018,2023,react-spring,pmndrs/react-spring,https://api.github.com/repos/pmndrs/react-spring/commits{/sha},https://api.github.com/repos/pmndrs/react-spring/forks,https://api.github.com/repos/pmndrs/react-spring/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25711,1894,25711,42,7162,2018,2023,nginxconfig.io,digitalocean/nginxconfig.io,https://api.github.com/repos/digitalocean/nginxconfig.io/commits{/sha},https://api.github.com/repos/digitalocean/nginxconfig.io/forks,https://api.github.com/repos/digitalocean/nginxconfig.io/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25689,7843,25689,441,21686,2017,2023,spring-cloud-alibaba,alibaba/spring-cloud-alibaba,https://api.github.com/repos/alibaba/spring-cloud-alibaba/commits{/sha},https://api.github.com/repos/alibaba/spring-cloud-alibaba/forks,https://api.github.com/repos/alibaba/spring-cloud-alibaba/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25685,3735,25685,279,107749,2010,2023,mongoose,Automattic/mongoose,https://api.github.com/repos/Automattic/mongoose/commits{/sha},https://api.github.com/repos/Automattic/mongoose/forks,https://api.github.com/repos/Automattic/mongoose/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25651,5276,25651,163,41985,2010,2023,ace,ajaxorg/ace,https://api.github.com/repos/ajaxorg/ace/commits{/sha},https://api.github.com/repos/ajaxorg/ace/forks,https://api.github.com/repos/ajaxorg/ace/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25640,7647,25640,28,1090,2018,2023,SpringAll,wuyouzhuguli/SpringAll,https://api.github.com/repos/wuyouzhuguli/SpringAll/commits{/sha},https://api.github.com/repos/wuyouzhuguli/SpringAll/forks,https://api.github.com/repos/wuyouzhuguli/SpringAll/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25628,2325,25628,185,5336,2019,2023,AnotherRedisDesktopManager,qishibo/AnotherRedisDesktopManager,https://api.github.com/repos/qishibo/AnotherRedisDesktopManager/commits{/sha},https://api.github.com/repos/qishibo/AnotherRedisDesktopManager/forks,https://api.github.com/repos/qishibo/AnotherRedisDesktopManager/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25627,3236,25627,104,2290,2011,2023,request,request/request,https://api.github.com/repos/request/request/commits{/sha},https://api.github.com/repos/request/request/forks,https://api.github.com/repos/request/request/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25624,4675,25624,115,3909,2013,2023,butterknife,JakeWharton/butterknife,https://api.github.com/repos/JakeWharton/butterknife/commits{/sha},https://api.github.com/repos/JakeWharton/butterknife/forks,https://api.github.com/repos/JakeWharton/butterknife/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25622,1883,25622,440,96281,2015,2023,etcher,balena-io/etcher,https://api.github.com/repos/balena-io/etcher/commits{/sha},https://api.github.com/repos/balena-io/etcher/forks,https://api.github.com/repos/balena-io/etcher/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25611,6592,25611,135,51172,2011,2023,django-rest-framework,encode/django-rest-framework,https://api.github.com/repos/encode/django-rest-framework/commits{/sha},https://api.github.com/repos/encode/django-rest-framework/forks,https://api.github.com/repos/encode/django-rest-framework/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25610,3132,25610,48,37878,2018,2023,clashX,yichengchen/clashX,https://api.github.com/repos/yichengchen/clashX/commits{/sha},https://api.github.com/repos/yichengchen/clashX/forks,https://api.github.com/repos/yichengchen/clashX/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25604,2175,25604,1141,72246,2016,2023,portainer,portainer/portainer,https://api.github.com/repos/portainer/portainer/commits{/sha},https://api.github.com/repos/portainer/portainer/forks,https://api.github.com/repos/portainer/portainer/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25602,6380,25602,100,13998,2012,2023,select2,select2/select2,https://api.github.com/repos/select2/select2/commits{/sha},https://api.github.com/repos/select2/select2/forks,https://api.github.com/repos/select2/select2/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25601,7761,25601,199,172065,2013,2023,Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,https://api.github.com/repos/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/commits{/sha},https://api.github.com/repos/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/forks,https://api.github.com/repos/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25600,2480,25600,9,950,2015,2023,awesome-remote-job,lukasz-madon/awesome-remote-job,https://api.github.com/repos/lukasz-madon/awesome-remote-job/commits{/sha},https://api.github.com/repos/lukasz-madon/awesome-remote-job/forks,https://api.github.com/repos/lukasz-madon/awesome-remote-job/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25594,767,25594,640,22610,2018,2023,lapce,lapce/lapce,https://api.github.com/repos/lapce/lapce/commits{/sha},https://api.github.com/repos/lapce/lapce/forks,https://api.github.com/repos/lapce/lapce/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25593,3788,25593,1011,8675,2014,2023,gitbook,GitbookIO/gitbook,https://api.github.com/repos/GitbookIO/gitbook/commits{/sha},https://api.github.com/repos/GitbookIO/gitbook/forks,https://api.github.com/repos/GitbookIO/gitbook/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25549,2218,25549,15,628,2020,2023,AI-Expert-Roadmap,AMAI-GmbH/AI-Expert-Roadmap,https://api.github.com/repos/AMAI-GmbH/AI-Expert-Roadmap/commits{/sha},https://api.github.com/repos/AMAI-GmbH/AI-Expert-Roadmap/forks,https://api.github.com/repos/AMAI-GmbH/AI-Expert-Roadmap/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25548,5751,25548,1012,25354,2017,2023,fairseq,facebookresearch/fairseq,https://api.github.com/repos/facebookresearch/fairseq/commits{/sha},https://api.github.com/repos/facebookresearch/fairseq/forks,https://api.github.com/repos/facebookresearch/fairseq/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25516,1494,25516,17,28700,2016,2023,floating-ui,floating-ui/floating-ui,https://api.github.com/repos/floating-ui/floating-ui/commits{/sha},https://api.github.com/repos/floating-ui/floating-ui/forks,https://api.github.com/repos/floating-ui/floating-ui/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25502,3376,25502,1759,166157,2013,2023,influxdb,influxdata/influxdb,https://api.github.com/repos/influxdata/influxdb/commits{/sha},https://api.github.com/repos/influxdata/influxdb/forks,https://api.github.com/repos/influxdata/influxdb/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25473,6148,25473,839,746281,2015,2023,mattermost-server,mattermost/mattermost-server,https://api.github.com/repos/mattermost/mattermost-server/commits{/sha},https://api.github.com/repos/mattermost/mattermost-server/forks,https://api.github.com/repos/mattermost/mattermost-server/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25469,3044,25469,192,19310,2009,2023,Modernizr,Modernizr/Modernizr,https://api.github.com/repos/Modernizr/Modernizr/commits{/sha},https://api.github.com/repos/Modernizr/Modernizr/forks,https://api.github.com/repos/Modernizr/Modernizr/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25458,2760,25458,18,41,2016,2023,the-super-tiny-compiler,jamiebuilds/the-super-tiny-compiler,https://api.github.com/repos/jamiebuilds/the-super-tiny-compiler/commits{/sha},https://api.github.com/repos/jamiebuilds/the-super-tiny-compiler/forks,https://api.github.com/repos/jamiebuilds/the-super-tiny-compiler/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25437,1961,25437,26,272,2019,2023,reverse-interview,viraptor/reverse-interview,https://api.github.com/repos/viraptor/reverse-interview/commits{/sha},https://api.github.com/repos/viraptor/reverse-interview/forks,https://api.github.com/repos/viraptor/reverse-interview/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25405,4146,25405,75,25044,2019,2023,pytorch-image-models,huggingface/pytorch-image-models,https://api.github.com/repos/huggingface/pytorch-image-models/commits{/sha},https://api.github.com/repos/huggingface/pytorch-image-models/forks,https://api.github.com/repos/huggingface/pytorch-image-models/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25366,2762,25366,0,14446,2014,2023,awesome-docker,veggiemonk/awesome-docker,https://api.github.com/repos/veggiemonk/awesome-docker/commits{/sha},https://api.github.com/repos/veggiemonk/awesome-docker/forks,https://api.github.com/repos/veggiemonk/awesome-docker/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25357,6523,25357,2014,15513,2011,2023,fastjson,alibaba/fastjson,https://api.github.com/repos/alibaba/fastjson/commits{/sha},https://api.github.com/repos/alibaba/fastjson/forks,https://api.github.com/repos/alibaba/fastjson/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
